Gene,T1_fc,T1_padj,T2_fc,T2_padj,T3_fc,T3_padj,arabi-defline
Bradi2g46170,NA,NA,NA,NA,-0.085299398,NA,NA
Bradi2g46173,NA,NA,0.059096119,NA,-0.904965378,NA,Phosphotyrosine protein phosphatases superfamily protein
Bradi2g46176,-3.199633489,NA,-1.97488596,NA,2.009005426,NA,NA
Bradi2g46180,0.127589756,0.932992604,0.1131113,0.986361881,-0.045543148,0.946109701,S-locus lectin protein kinase family protein
Bradi2g46190,0.276003092,0.890626694,-1.139794348,0.82389941,-0.542532223,0.301495458,Transcriptional factor B3 family protein / auxin-responsive factor AUX/IAA-related
Bradi2g46197,-0.244663962,0.891038154,-0.294242982,0.97336646,-0.355412237,0.699346615,NAC domain containing protein 73
Bradi2g46204,0.90092917,0.890626694,-0.027320871,0.997415443,-0.428475584,0.478284108,NA
Bradi2g46210,0.692330111,NA,0.867686856,0.904187787,-1.28510259,NA,Protein of unknown function (DUF679)
Bradi2g46220,0.686421467,NA,0.545224711,0.943867898,0.61151904,NA,Pentatricopeptide repeat (PPR) superfamily protein
Bradi2g46230,0.067003871,0.943634046,0.130994147,0.981328184,0.175146825,0.574580888,Homeodomain-like transcriptional regulator
Bradi2g46240,0.012555763,0.990437686,-0.894027316,0.687922701,-0.000105605,0.999923708,Drought-responsive family protein
Bradi2g46250,0.247856889,0.890626694,-0.449100679,0.928386397,-0.313824198,0.37492768,glucan synthase-like 5
Bradi2g46260,0.414318892,0.890626694,-0.162410978,0.978234757,-0.266756471,0.559145358,Nucleotidyltransferase family protein
Bradi2g46263,0.210939531,NA,0.160592426,0.984166416,-0.620435964,0.438302325,NA
Bradi2g46266,0.482791984,NA,0.494557843,0.926372051,-0.558965496,0.473066954,NA
Bradi2g46270,0.485864651,0.890626694,0.212026052,0.962725578,0.173766999,0.699733891,Protein of unknown function (DUF1421)
Bradi2g46277,-0.363207334,0.890626694,-0.102988744,0.990618257,-0.305127151,0.591172645,P-loop containing nucleoside triphosphate hydrolases superfamily protein
Bradi2g46290,-0.884434974,0.890626694,0.211250765,0.962725578,0.63403631,0.001292799,ubiquitin-conjugating enzyme 36
Bradi2g46298,0.687459388,0.890626694,0.207885214,0.968398584,0.035942915,0.96439667,NA
Bradi2g46306,-0.810552514,0.890626694,0.364078496,0.954583963,0.118712843,0.708407343,ATP synthase protein I -related
Bradi2g46312,0.88353717,NA,0.058768878,0.993614269,0.31076346,0.819548069,RING/U-box superfamily protein
Bradi2g46320,-0.057233189,0.972304636,-0.076588432,0.990618257,-0.137066609,0.875888803,sequence-specific DNA binding transcription factors
Bradi2g46330,-3.199633489,NA,-3.477995285,NA,0.061278314,NA,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
Bradi2g46340,-0.585099111,0.890626694,0.068797139,0.987552839,-0.531486802,0.031789549,Mitogen activated protein kinase kinase kinase-related
Bradi2g46345,-0.241711659,NA,0.762158937,0.84762243,0.118907047,0.924552286,NA
Bradi2g46350,-1.129792625,0.890626694,-0.060301849,0.992896227,-0.376369183,0.438299484,tubby like protein 7
Bradi2g46355,0.625111153,NA,0.013103073,0.999003735,-0.039253022,0.975255605,NA
Bradi2g46360,0.166653924,0.89145263,0.328532206,0.937595072,-0.218522542,0.577012447,pentatricopeptide (PPR) repeat-containing protein
Bradi2g46370,0.302649889,0.890626694,-0.070369771,0.991144404,-0.416157927,0.381655316,Leucine-rich repeat protein kinase family protein
Bradi2g46380,0.077701056,0.918153242,-0.187638739,0.962758868,0.037896582,0.931806835,thioredoxin-dependent peroxidase 1
Bradi2g46390,NA,NA,-2.606818529,NA,2.009005426,NA,NA
Bradi2g46395,0.463585385,NA,-0.58955685,NA,-0.458595922,NA,NA
Bradi2g46400,-2.838370456,NA,-1.401401312,NA,-1.288486797,NA,Pectin lyase-like superfamily protein
Bradi2g46410,0.987900392,0.890626694,0.053770199,0.992469095,0.078169144,0.893643261,Nucleotide-diphospho-sugar transferases superfamily protein
Bradi2g46420,0.522735464,0.890626694,-0.206328852,0.962725578,0.032365309,0.95053823,phytochrome-associated protein 2
Bradi2g46427,0.755968651,NA,-1.61323337,0.130926106,-0.328454508,0.796225566,NAC domain containing protein 94
Bradi2g46432,0.435134419,0.899211263,0.869426115,0.886122181,-0.28298045,0.781010969,NA
Bradi2g46440,NA,NA,-1.521970644,NA,-0.085299398,NA,NA
Bradi2g46450,-0.20456896,0.890626694,-0.184798676,0.981869448,0.401840766,0.346360082,NA
Bradi2g46460,0.177787143,NA,0.446432039,0.981328184,-1.733004337,NA,NA
Bradi2g46465,0.620362312,NA,0.299407331,0.95712354,-0.090929352,0.918583731,NA
Bradi2g46471,-0.766004736,NA,-0.665427596,NA,-0.236763903,NA,NA
Bradi2g46477,0.188540148,NA,-0.702930899,NA,1.3494672,NA,glyoxal oxidase-related protein
Bradi2g46483,NA,NA,-2.986254234,NA,-0.818781556,NA,NAC (No Apical Meristem) domain transcriptional regulator superfamily protein
Bradi2g46486,0.593798085,NA,-0.209776155,0.977113923,0.30062238,0.77770829,NA
Bradi2g46490,-0.088289466,NA,-0.117460769,0.994162389,-1.094844226,NA,NA
Bradi2g46495,-0.102280874,NA,0.713806883,0.932362976,0.434752543,0.759798542,NA
Bradi2g46502,0.840646148,0.890626694,0.262422249,0.968998471,-0.275420836,0.328303884,Protein of unknown function (DUF2921)
Bradi2g46510,0.153312886,0.893932194,0.11099327,0.987181414,0.045815188,0.913237337,two-pore  channel 1
Bradi2g46520,0.932894861,0.890626694,-0.083204868,0.987688129,0.534425132,0.015970335,"chloroplast 30S ribosomal protein S20, putative"
Bradi2g46527,0.241945766,NA,-0.991045225,NA,0.397108253,NA,Transcription factor DP
Bradi2g46540,0.092873137,NA,0.022869124,0.998496591,1.411513758,0.00680755,Heavy metal transport/detoxification superfamily protein 
Bradi2g46550,1.057001482,0.890626694,0.256211715,0.963830351,0.065936111,0.921986856,RNA polymerase III subunit RPC82 family protein
Bradi2g46560,0.427694829,NA,-0.900855389,0.980243048,-0.53304768,NA,Eukaryotic aspartyl protease family protein
Bradi2g46570,-0.602214035,0.890626694,0.122134031,0.984862487,-0.265885121,0.723201725,NA
Bradi2g46580,-0.606830162,0.890626694,-0.577537098,0.953071956,-0.652960356,0.006616371,Zinc-binding ribosomal protein family protein
Bradi2g46590,0.003363989,0.997158079,0.499385493,0.851258019,0.318983354,0.256340858,evolutionarily conserved C-terminal region 8
Bradi2g46600,1.375639971,NA,-0.260003332,0.987552839,-2.179109404,NA,purine permease 4
Bradi2g46610,1.23930276,0.890626694,-0.119989009,0.987688129,-0.380799865,0.594040662,TBP-associated factor 11
Bradi2g46615,-0.806749564,NA,-2.125828258,NA,3.202529588,NA,NA
Bradi2g46617,0.188591289,NA,-3.904208387,NA,NA,NA,NA
Bradi2g46620,-0.86739141,0.890626694,0.34204755,0.932362976,0.348077281,0.275610213,Protein of unknown function (DUF1639)
Bradi2g46625,-3.199633489,NA,-3.861745671,NA,1.312768296,NA,NA
Bradi2g46630,0.565472288,0.890626694,-0.966276319,0.934992281,-0.350399151,0.77199554,Cytochrome b561/ferric reductase transmembrane with DOMON related domain
Bradi2g46640,-3.361227726,0.573357657,0.470734507,0.926372051,1.747330359,0.004174337,O-acyltransferase (WSD1-like) family protein
Bradi2g46650,-0.243989867,0.890626694,0.223361587,0.962725578,0.068330201,0.892517801,AUTOPHAGY 6
Bradi2g46660,0.253310126,0.890626694,-0.163432297,0.968998471,-0.223521275,0.56121354,Ubiquitin-like superfamily protein
Bradi2g46662,-0.806120517,NA,-1.902277252,NA,1.907733802,NA,NA
Bradi2g46665,-0.134187281,NA,-2.358529217,0.161229806,-0.015995782,NA,NA
Bradi2g46670,0.054953895,0.962268874,0.038817301,0.992896227,-0.506657609,0.005358695,NADH-dependent glutamate synthase 1
Bradi2g46680,0.563702088,0.890626694,-0.05534357,0.993544136,-0.648286024,0.008494533,GPI transamidase component family protein / Gaa1-like family protein
Bradi2g46690,0.286279038,0.890626694,0.415358532,0.947688215,0.305541636,0.148738432,P-loop containing nucleoside triphosphate hydrolases superfamily protein
Bradi2g46700,0.392889889,0.890626694,0.02604841,0.997136385,-0.01388683,0.981287983,P-loop containing nucleoside triphosphate hydrolases superfamily protein
Bradi2g46710,-0.190063618,NA,-0.576260263,NA,2.307739578,NA,F-box family protein
Bradi2g46713,NA,NA,-1.828037497,NA,NA,NA,NA
Bradi2g46716,0.41125017,NA,-0.928006435,0.947843257,-1.108590404,NA,NA
Bradi2g46720,0.731427503,0.890626694,-0.400228115,0.968998471,0.010168184,0.994407426,origin recognition complex subunit 4
Bradi2g46730,-1.670347707,0.890626694,-0.015575766,0.998897023,-0.549309657,0.323646013,Rab5-interacting family protein
Bradi2g46740,-1.254641775,NA,0.922253331,0.742000776,0.918935952,0.279983671,"Protein of unknown function, DUF599"
Bradi2g46750,0.012072656,0.995237605,0.827433139,0.394138458,0.730772054,0.097445126,MATE efflux family protein
Bradi2g46761,-5.060632771,NA,-1.191251396,NA,0.593381905,NA,anti- silencing function 1b
Bradi2g46770,0.107784122,NA,-0.083823233,0.992469095,0.118333233,0.940078901,myb domain protein 87
Bradi2g46780,-0.872929469,0.890626694,0.239858744,0.960146759,0.40016027,0.256123537,DNA LIGASE 6
Bradi2g46785,0.410808727,NA,-0.087140743,NA,0.854293145,NA,NA
Bradi2g46790,-1.117651339,0.890626694,-0.120329333,0.987552839,-0.085552296,0.837734843,ATP synthase alpha/beta family protein
Bradi2g46800,0.993292858,0.890626694,-2.115692811,0.903316764,-0.473114667,NA,Microtubule associated protein (MAP65/ASE1) family protein
Bradi2g46805,0.760542044,NA,-0.565523796,NA,1.612315662,NA,NA
Bradi2g46810,0.693495903,0.890626694,-0.850807839,0.896526266,-0.970497518,0.495695139,NA
Bradi2g46820,0.895978041,NA,-0.537131991,0.962725578,-0.009605097,0.995762701,UDP-Glycosyltransferase superfamily protein
Bradi2g46830,-0.036530321,0.978485368,-0.699025242,0.910233719,0.279151264,0.679353549,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Bradi2g46835,0.512863546,NA,0.216927006,0.981328184,0.332319294,0.762867196,RING/FYVE/PHD zinc finger superfamily protein
Bradi2g46840,0.589875393,0.890626694,-0.668375619,0.910233719,-0.217174341,0.580265853,Transducin/WD40 repeat-like superfamily protein
Bradi2g46850,0.899669474,0.8919461,0.334811256,0.962758868,0.475504127,0.055158436,F-box family protein
Bradi2g46860,-0.246406372,0.890626694,0.084898507,0.988036779,0.046295983,0.935993259,"formyltransferase, putative"
Bradi2g46870,0.669134249,0.890626694,0.254193389,0.956218089,-0.50650417,0.074529965,RNA-dependent RNA polymerase 6
Bradi2g46880,-0.275145191,0.89254804,-0.131082361,0.984862487,0.272451038,0.7274832,NA
Bradi2g46890,NA,NA,1.529298225,NA,NA,NA,NA
Bradi2g46900,-0.497976557,0.890626694,0.535153613,0.826545053,0.153472697,0.827893441,Regulator of Vps4 activity in the MVB pathway protein
Bradi2g46910,-0.487535996,0.890626694,-0.043285402,0.993938118,-0.370178371,0.590422033,alpha/beta-Hydrolases superfamily protein
Bradi2g46920,-2.378122128,NA,-0.392516546,0.981869448,-0.301413637,0.874321436,isopentenyltransferase 1
Bradi2g46930,0.934196559,NA,-0.567020011,0.917123918,0.611150039,0.125445919,Protein of unknown function (DUF1639)
Bradi2g46937,0.855422131,NA,-0.808851024,0.831902034,0.102912138,0.946324557,heat shock protein 70
Bradi2g46957,-0.995957408,0.890626694,0.252428737,0.956478951,-0.153266038,0.661965658,zinc finger protein-related
Bradi2g46970,0.51065545,NA,0.150858746,0.983840524,-0.273461718,0.730139713,NA
Bradi2g46980,NA,NA,-2.974358693,NA,3.684833954,NA,NAC domain containing protein 50
Bradi2g46990,0.005978721,0.997158079,-0.355312627,0.938402228,-0.193712592,0.774217487,alpha/beta-Hydrolases superfamily protein
Bradi2g47000,0.508984183,0.890626694,0.550178418,0.886122181,0.309818209,0.280317176,Protein kinase superfamily protein
Bradi2g47008,1.067793909,NA,0.604135423,0.92125375,0.600446617,0.263134947,Protein kinase superfamily protein
Bradi2g47014,1.052672474,NA,-0.111602978,0.992469095,0.47173904,0.43796644,Protein kinase superfamily protein
Bradi2g47021,0.809861842,NA,0.042612553,0.997415443,0.728739182,0.471808615,Protein kinase superfamily protein
Bradi2g47030,1.203560923,NA,-0.417108591,0.962725578,1.0645221,NA,Protein kinase superfamily protein
Bradi2g47037,1.9247743,NA,0.919024356,0.603369452,0.795267425,0.082721122,Protein kinase superfamily protein
Bradi2g47050,0.986979271,NA,0.994988614,0.489939072,0.50094979,0.160952778,Protein kinase superfamily protein
Bradi2g47060,0.419612359,NA,0.845300517,0.82389941,0.661032579,0.077351603,Protein kinase superfamily protein
Bradi2g47063,1.843534979,NA,0.637729379,0.962758868,0.862420594,NA,NA
Bradi2g47067,-0.879207749,NA,-0.565415412,NA,1.324091222,NA,suppressor of npr1-1 constitutive 4
Bradi2g47072,-1.757926627,NA,-0.222605696,NA,0.194500488,NA,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
Bradi2g47076,0.13600947,NA,0.125343725,0.987552839,0.114270972,0.9484949,Reticulon family protein
Bradi2g47080,0.064476926,0.959976875,-0.009016601,0.999003735,-0.098283787,0.852956626,Nucleotidylyl transferase superfamily protein
Bradi2g47090,-1.188390876,0.890626694,0.348431002,0.898218455,0.061485687,0.904265684,homolog of Xeroderma pigmentosum complementation group B 2
Bradi2g47100,-1.499805888,0.88492491,-0.036612479,0.993355116,-0.034177166,0.939783111,Calcineurin-like metallo-phosphoesterase superfamily protein
Bradi2g47103,0.699169663,NA,-0.498118424,0.932362976,-0.645180349,0.619503932,NA
Bradi2g47107,0.207451377,NA,-0.318122974,0.983085042,-0.741092293,NA,NA
Bradi2g47110,-1.828092255,0.890626694,0.592347175,0.866378365,0.270300087,0.782624172,glutathione S-transferase TAU 18
Bradi2g47121,-0.050698777,NA,-0.197178395,NA,1.771898086,NA,fatty acid reductase 4
Bradi2g47130,0.574191035,0.890626694,0.534937316,0.827211365,-0.130540401,0.756274065,Plant protein of unknown function (DUF827)
Bradi2g47140,-1.318331869,0.890626694,0.353326697,0.926372051,-0.121570555,0.827541104,"Uncharacterised conserved protein UCP031088, alpha/beta hydrolase"
Bradi2g47150,0.714596889,0.890626694,-0.152419765,0.983258171,0.313308302,0.428682287,RING/U-box superfamily protein
Bradi2g47155,NA,NA,-1.509011559,NA,-0.942302278,NA,NA
Bradi2g47160,0.228565157,NA,-4.158460916,NA,-0.5276753,NA,NA
Bradi2g47171,0.320906179,NA,-0.262511076,0.970226913,0.050029982,0.967905946,suppressor of npr1-1 constitutive 4
Bradi2g47177,1.073878059,NA,0.135642194,0.984166416,-0.24520024,0.756496923,NA
Bradi2g47183,1.184147306,NA,-0.569190071,0.960146759,1.070793348,0.387878147,NA
Bradi2g47191,0.875796457,NA,-0.691345657,0.900165658,-0.717812,0.178601745,PR5-like receptor kinase
Bradi2g47196,0.756615402,NA,-0.727382211,0.93168956,-1.099964178,0.2300881,chitinase A
Bradi2g47200,0.584311805,NA,-2.49597657,NA,-1.15877718,NA,lipid phosphate phosphatase 2
Bradi2g47210,0.001024899,NA,0.250812524,0.964068504,1.668518425,0.041218249,basic chitinase
Bradi2g47215,-0.399727658,NA,-1.355539618,NA,-0.474878298,NA,NA
Bradi2g47220,-1.325491246,0.890626694,-0.530289372,0.927589526,-0.778342378,0.037702554,AP2/B3 transcription factor family protein
Bradi2g47230,-0.465805533,NA,-1.997782217,NA,-0.608716471,NA,RING/U-box superfamily protein
Bradi2g47240,-0.477405675,0.890626694,-0.142698772,0.981328184,-0.458451633,0.067175843,Pyridoxal-5\'-phosphate-dependent enzyme family protein
Bradi2g47250,0.158963646,0.913499032,0.226213991,0.962758868,-0.074782906,0.926046669,Peptidyl-tRNA hydrolase family protein
Bradi2g47254,0.566293642,0.890626694,0.103575212,0.985693757,0.104366943,0.864994437,Leucine-rich receptor-like protein kinase family protein
Bradi2g47256,0.81654363,NA,-1.12102971,0.876242019,0.701337885,NA,Leucine-rich repeat protein kinase family protein
Bradi2g47258,-1.39829276,NA,-0.766880776,NA,0.408621827,NA,RNA-directed DNA polymerase (reverse transcriptase)-related family protein
Bradi2g47260,0.75284946,0.890626694,-0.031868147,0.995664065,-0.114230723,0.881777683,NA
Bradi2g47267,0.380583539,0.890626694,0.125425905,0.978500436,0.049560197,0.9082986,NA
Bradi2g47269,NA,NA,NA,NA,2.009005426,NA,ROTUNDIFOLIA like 17
Bradi2g47271,NA,NA,1.009291499,NA,NA,NA,ROTUNDIFOLIA like 15
Bradi2g47273,-3.199633489,NA,-1.705733973,NA,-0.476409727,NA,ROTUNDIFOLIA like 16
Bradi2g47275,NA,NA,0.529740589,NA,NA,NA,NA
Bradi2g47280,0.79885715,0.890626694,-0.527924048,0.953536278,-0.004274511,0.996575671,ENTH/ANTH/VHS superfamily protein
Bradi2g47290,0.785294142,0.890626694,0.901735294,0.409162485,0.737560012,4.75E-05,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
Bradi2g47300,0.402063373,0.890626694,0.016625071,0.998811568,0.382156192,0.389399495,"Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein"
Bradi2g47310,0.707252188,0.899946859,0.405994398,0.956478951,-0.081995563,0.859980068,farnesyl diphosphate synthase 1
Bradi2g47320,1.079247684,0.890626694,0.071820103,0.988674618,0.241969207,0.654222588,Pyridoxal-5\'-phosphate-dependent enzyme family protein
Bradi2g47330,0.842795377,0.890626694,0.295068894,0.960146759,-0.33413079,0.448326845,P-glycoprotein 11
Bradi2g47333,0.864870847,NA,0.46415748,0.964068504,-1.240996001,NA,NA
Bradi2g47337,0.076701688,0.962343271,0.329105043,0.960146759,-0.642293277,0.055158436,ATP binding cassette subfamily B4
Bradi2g47343,NA,NA,-2.694292801,NA,0.098262094,NA,nucleic acid binding;zinc ion binding
Bradi2g47345,0.747626147,NA,0.154740418,0.98490663,0.212291082,0.920460114,NA
Bradi2g47347,0.521728124,NA,0.359693846,0.960146759,0.565202476,0.322558139,P-glycoprotein 11
Bradi2g47353,1.762511107,NA,-0.559222154,NA,0.706102661,NA,NA
Bradi2g47360,-0.977107845,0.890626694,0.907802635,0.846282892,2.534920421,1.35E-05,P-glycoprotein 21
Bradi2g47367,-1.92017924,NA,-1.897196156,NA,-0.140623028,NA,myb domain protein 5
Bradi2g47380,0.809276096,NA,-0.105434925,0.987688129,0.188508627,0.851165356,NA
Bradi2g47387,0.50072852,NA,0.513038852,0.925836936,-0.598092244,0.271228182,Ca2+ activated outward rectifying K+ channel 6
Bradi2g47400,0.303188721,NA,0.731959228,0.879437948,0.239269436,0.676457886,ATP binding cassette subfamily B4
Bradi2g47403,0.22395153,NA,0.418368252,0.962725578,-0.155044092,0.904009517,NA
Bradi2g47406,0.80463913,NA,0.182392886,0.981328184,-0.708519651,0.291129456,NA
Bradi2g47410,0.889483416,0.890626694,0.433501857,0.960146759,-0.114145343,0.809890514,ATP binding cassette subfamily B4
Bradi2g47420,-4.611427847,NA,1.241546716,0.387475326,2.268822239,NA,UDP-glucosyl transferase 88A1
Bradi2g47430,0.749976329,0.890626694,-0.589650839,0.766067831,-0.138266977,0.93255444,UDP-glucosyl transferase 88A1
Bradi2g47436,0.77201542,NA,-0.953064516,NA,0.277355471,NA,NA
Bradi2g47440,1.020431886,0.890626694,-0.046612306,0.992896227,-0.107832575,0.827725096,NA
Bradi2g47450,0.688238691,0.890626694,0.351834587,0.932362976,0.141940638,0.743340574,SWAP (Suppressor-of-White-APricot)/surp domain-containing protein
Bradi2g47453,NA,NA,-0.860812765,NA,0.781912667,NA,FBD-associated F-box protein
Bradi2g47468,-0.500662837,NA,1.563175475,NA,-0.034077151,NA,NA
Bradi2g47474,0.958133788,NA,-1.094083513,0.932362976,-0.537736105,NA,NA
Bradi2g47480,0.969250255,NA,-1.44694181,0.583146279,0.21149247,0.888059894,mitogen-activated protein kinase kinase kinase 16
Bradi2g47491,-0.695557174,NA,-3.643905204,0.003814279,-0.121961504,0.947859446,NA
Bradi2g47501,-1.239315345,NA,-4.87979677,0.000197238,0.420362656,NA,NA
Bradi2g47510,0.685389291,NA,-4.660942156,7.71E-05,-0.257504374,0.860259118,mitogen-activated protein kinase kinase kinase 15
Bradi2g47520,0.99280479,NA,-0.896982497,0.545359524,-0.237541547,0.812177379,AWPM-19-like family protein
